t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,wrench_sensor_0,wrench_sensor_1,wrench_sensor_2,wrench_sensor_3,wrench_sensor_4,wrench_sensor_5,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770959653.585784,0.376974,0.706839,-0.407671,-0.125664,-0.659723,0.141572,0.000017,0.000020,-0.000736,0.000000,-0.000011,-0.000200,0.071438,-0.005365,0.014042,-0.149409,0.155871,0.028911,-0.052998,0.166913,-0.667029,-0.071438,0.005365,0.485958,-0.002116,0.013896,1.995017,21.079136,3.499290,13.806674,-0.127401,-0.052870,0.201277,0.002116,-0.013896,0.004983,-0.009255,-0.026810,0.003023,-0.000150,-0.007348,0.027602,0.000017,0.000020,-0.000735,0.000000,-0.000011,-0.000200
1770959683.685820,-0.314197,0.534086,-0.251024,-0.596903,-1.287994,-0.015646,0.000038,-0.000015,-0.000303,-0.000000,-0.000059,-0.000062,0.031831,0.009234,-0.013444,-0.115701,0.101807,0.062996,-0.030771,0.227007,-0.684453,-0.031831,-0.009234,0.513444,0.001194,-0.006422,2.001796,24.649491,-4.083683,0.511153,0.135836,0.826426,-0.201789,-0.001194,0.006422,-0.001796,0.004207,0.012400,-0.001440,-0.000248,0.010075,-0.026554,0.000038,-0.000015,-0.000303,-0.000000,-0.000059,-0.000062
1770959713.785807,0.110107,0.344603,0.479237,0.361283,-0.250966,-0.791390,-0.000152,0.000972,-0.007998,0.000000,-0.000361,0.005991,0.050682,0.007272,0.008002,-0.139380,0.130729,0.065913,-0.044813,0.255133,-0.694269,-0.050682,-0.007272,0.491998,-0.001103,0.002714,1.998719,20.336947,-9.530992,12.262211,0.329064,0.031983,-0.514700,0.001103,-0.002714,0.001281,-0.000610,-0.005879,0.000987,0.000116,0.006445,0.016334,-0.000151,0.000971,-0.007990,0.000000,-0.000361,0.005985
1770959743.885745,-0.754145,-0.063598,0.478163,-0.298451,-0.408133,0.710202,0.000163,0.000766,-0.006924,-0.000000,-0.000274,-0.003344,-0.017719,-0.004447,-0.028784,0.058657,-0.040762,0.045684,-0.062181,0.228911,-0.686192,0.017719,0.004447,0.528784,0.014772,-0.015671,1.994127,16.038911,9.311250,17.643084,-0.315690,-0.399941,0.505641,-0.014772,0.015671,0.005873,-0.009715,0.042021,0.005080,0.000256,-0.005461,-0.057422,0.000163,0.000765,-0.006917,-0.000000,-0.000274,-0.003340
1770959773.885811,-0.423942,0.250771,0.679885,-0.439823,-0.047124,0.158255,-0.000173,0.000557,-0.004442,-0.000000,0.000000,-0.001175,0.003327,0.006455,0.005997,-0.075446,0.059224,0.069843,-0.051902,0.259855,-0.695716,-0.003327,-0.006455,0.494003,0.000661,-0.004591,2.004647,20.411943,-5.056615,14.583101,0.176966,-0.092427,-0.301156,-0.000661,0.004591,-0.004647,0.003155,0.008717,-0.004634,0.000077,0.006409,0.012004,-0.000173,0.000556,-0.004438,-0.000000,0.000000,-0.001174
1770959852.185807,0.109947,-0.408419,-0.659803,0.486947,-1.288063,0.251327,0.000009,0.000012,0.000068,0.000000,0.000010,0.000001,0.025789,-0.009984,-0.001018,-0.090335,0.105861,0.019966,-0.058692,-0.179112,-0.620511,-0.025789,0.009984,0.501018,-0.004075,0.000068,2.000000,8.491741,-7.941123,22.845245,0.272512,-0.950684,-0.439234,0.004075,-0.000068,0.000000,0.007076,-0.004030,-0.000033,0.000020,-0.009919,-0.002290,0.000009,0.000012,0.000068,0.000000,0.000010,0.000001
1770959882.185866,0.659728,-0.015692,-0.753916,-0.376991,-1.366587,0.345608,0.000006,-0.000016,-0.000066,-0.000000,-0.000006,-0.000033,0.080564,-0.009128,0.011769,-0.144915,0.154359,-0.058667,0.024818,-0.235631,-0.600282,-0.080564,0.009128,0.488231,-0.012071,0.016269,1.997886,12.227840,12.541846,18.580083,-0.419885,-0.602465,0.684434,0.012071,-0.016269,0.002114,0.006033,-0.040065,-0.001061,-0.000214,-0.010981,0.022703,0.000006,-0.000016,-0.000066,-0.000000,-0.000006,-0.000033
1770959935.685781,-0.361284,0.314087,-0.093641,0.157080,-0.078536,-0.345949,0.000001,0.000072,-0.000606,0.000000,-0.000004,0.000374,0.013818,0.009985,-0.002906,-0.091802,0.071461,0.067465,-0.035082,-0.057348,-0.643391,-0.013818,-0.009985,0.502906,0.001795,-0.007908,1.999946,7.933574,-1.820862,24.260499,0.046653,-1.078963,-0.070356,-0.001795,0.007908,0.000054,0.004473,0.015570,0.000224,-0.000058,0.010054,-0.005667,0.000001,0.000072,-0.000606,0.000000,-0.000004,0.000374
1770959965.785744,0.157091,0.000045,-0.361742,-0.157080,-0.298457,0.046920,-0.000011,-0.000045,0.000459,-0.000000,0.000006,0.000204,0.046101,-0.006491,0.009266,-0.118200,0.127624,0.012563,-0.049743,-0.144906,-0.629679,-0.046101,0.006491,0.490734,0.000794,0.008261,1.996643,-1.403522,2.267880,25.455305,-0.081002,-1.422500,0.131148,-0.000794,-0.008261,0.003357,-0.009199,-0.013948,0.002654,-0.000120,-0.007331,0.018196,-0.000011,-0.000045,0.000458,-0.000000,0.000006,0.000204
1770960021.885746,0.581171,-0.722587,-0.487135,0.471239,-1.146705,0.282753,0.000023,0.000021,0.000189,0.000000,0.000024,-0.000010,0.032273,-0.009995,-0.002024,-0.094378,0.109667,-0.025342,-0.049770,-0.269967,-0.586714,-0.032273,0.009995,0.502024,-0.000583,-0.001086,2.000521,2.471413,-9.964194,23.795068,0.333916,-1.186584,-0.530148,0.000583,0.001086,-0.000521,0.002070,0.001357,-0.000456,0.000040,-0.009850,-0.004363,0.000023,0.000021,0.000188,0.000000,0.000024,-0.000010
1770960051.885811,0.675443,-0.219913,-0.094223,0.047124,-0.486947,0.204203,-0.000000,0.000002,-0.000025,-0.000000,0.000000,0.000001,0.073040,0.004063,0.009105,-0.144596,0.138722,-0.034713,0.053569,-0.256129,-0.591960,-0.073040,-0.004063,0.490895,-0.011904,0.009562,1.998865,5.779625,2.516578,25.029479,-0.068952,-1.163660,0.121411,0.011904,-0.009562,0.001135,0.011973,-0.028065,-0.000965,0.000074,0.002720,0.018439,-0.000000,0.000002,-0.000025,-0.000000,0.000000,0.000001
1770960081.985787,0.329831,-0.565303,0.218498,0.361283,-0.125708,-0.328379,0.000037,-0.000184,0.001413,0.000000,0.000044,-0.001488,0.047105,0.000088,-0.004509,-0.117392,0.116993,-0.011913,0.015356,-0.254931,-0.593577,-0.047105,-0.000088,0.504509,-0.000192,-0.002170,1.998578,-5.597958,0.021867,25.105520,0.003224,-1.538249,-0.007488,0.000192,0.002170,0.001422,0.002431,0.003540,0.001589,-0.000001,0.000512,-0.008995,0.000037,-0.000184,0.001412,0.000000,0.000044,-0.001487
1770960112.085783,-0.078516,-0.471088,0.014251,-0.141372,-0.314192,0.753346,-0.000023,-0.000151,0.001457,-0.000000,0.000033,0.000636,0.037186,0.003090,-0.002713,-0.110582,0.105584,0.036854,-0.016659,-0.239588,-0.599648,-0.037186,-0.003090,0.502713,0.000833,-0.004517,2.001057,-4.286947,-0.415995,25.125978,0.008956,-1.519334,-0.024017,-0.000833,0.004517,-0.001057,0.002887,0.008744,-0.000740,-0.000017,0.003287,-0.005303,-0.000023,-0.000150,0.001455,-0.000000,0.000032,0.000636
1770960186.585780,-0.455527,0.659498,-0.029019,-0.031416,-0.251339,-0.329955,-0.000004,0.000236,-0.002397,0.000000,0.000012,0.000087,0.003010,0.009993,-0.000305,-0.075833,0.051975,0.071201,-0.044949,0.163260,-0.666512,-0.003010,-0.009993,0.500305,0.005861,-0.003205,1.999660,18.559370,-6.869430,15.657825,0.227113,-0.247164,-0.365670,-0.005861,0.003205,0.000340,-0.007199,0.011234,0.000445,-0.000006,0.009985,-0.000579,-0.000004,0.000236,-0.002395,0.000000,0.000012,0.000087
1770960216.585794,-0.769639,0.329705,0.567916,0.345575,-1.523622,0.235757,-0.000051,0.000163,-0.002430,0.000000,-0.000050,-0.000138,-0.036227,0.004337,-0.015918,0.079360,-0.086097,0.069011,-0.060399,0.178660,-0.669665,0.036227,-0.004337,0.515918,0.012065,-0.011662,2.002037,13.941995,9.486330,-18.774132,-0.332977,1.511161,0.540073,-0.012065,0.011662,-0.002037,-0.009482,0.032066,-0.003157,-0.000138,0.003177,-0.031939,-0.000051,0.000162,-0.002427,0.000000,-0.000050,-0.000138
1770960252.785796,-0.141268,0.722469,0.049287,0.549779,-0.800806,0.376088,-0.000104,0.000098,-0.002163,0.000000,-0.000300,0.000903,0.020686,0.009990,0.015690,-0.107711,0.091928,0.073186,-0.046965,0.239092,-0.689040,-0.020686,-0.009990,0.484310,-0.002911,0.008749,1.998462,18.307034,17.620431,1.948065,-0.596954,0.517136,0.972870,0.002911,-0.008749,0.001538,-0.002977,-0.018207,0.001190,0.000313,0.009329,0.031546,-0.000104,0.000098,-0.002161,0.000000,-0.000300,0.000902
1770960282.785801,-0.785369,0.345058,0.603680,0.219911,-0.863845,0.486802,-0.000029,0.000517,-0.006777,-0.000000,-0.000093,0.000145,-0.035253,0.001893,-0.023054,0.083550,-0.085793,0.058815,-0.055496,0.237732,-0.688327,0.035253,-0.001893,0.523054,0.010293,-0.009437,1.998651,19.709818,14.779939,-6.406712,-0.502697,1.015548,0.809068,-0.010293,0.009437,0.001349,-0.008394,0.026639,0.000425,-0.000087,0.000266,-0.046100,-0.000029,0.000516,-0.006770,-0.000000,-0.000093,0.000145
1770960342.785770,0.675449,-0.125692,0.047394,0.722566,-0.267018,0.549490,-0.000007,0.000028,-0.000270,0.000000,-0.000017,0.000288,0.076563,-0.010000,0.000884,-0.144775,0.155694,-0.048718,-0.030124,-0.136822,-0.630362,-0.076563,0.010000,0.499116,-0.008053,0.014093,1.999812,4.165580,3.386425,25.141311,-0.106969,-1.218424,0.179598,0.008053,-0.014093,0.000188,0.000648,-0.032345,-0.002287,-0.000018,-0.010095,0.000996,-0.000007,0.000028,-0.000270,0.000000,-0.000017,0.000288
1770960372.785853,0.706846,0.109903,0.425251,-0.109956,-1.492253,0.172885,0.000013,0.000053,-0.001136,-0.000000,-0.000004,-0.000097,0.109941,0.006836,0.011377,-0.181124,0.173628,-0.022448,0.056241,-0.092097,-0.636647,-0.109941,-0.006836,0.488623,-0.015400,0.014587,2.001275,21.399186,4.028418,-13.444910,-0.131092,1.453824,0.204064,0.015400,-0.014587,-0.001275,0.013478,-0.039785,-0.005766,0.000155,0.004294,0.023344,0.000013,0.000053,-0.001135,-0.000000,-0.000004,-0.000097
1770960449.185756,-0.392675,0.141175,0.537272,0.204204,-1.083807,0.581553,-0.000024,0.000197,-0.003201,0.000000,-0.000042,-0.000359,0.001046,0.009983,-0.001124,-0.071888,0.046131,0.072178,-0.046586,0.283321,-0.705402,-0.001046,-0.009983,0.501124,0.008121,-0.007400,1.999940,18.755710,16.548800,-4.770320,-0.558295,0.902339,0.904289,-0.008121,0.007400,0.000060,-0.007127,0.020762,0.000153,-0.000022,0.009975,-0.002235,-0.000024,0.000196,-0.003198,0.000000,-0.000042,-0.000358
1770960503.785791,-0.345580,-0.408402,-0.219878,-0.267035,-1.413714,-0.204214,0.000004,-0.000005,-0.000034,-0.000000,-0.000002,0.000011,0.026133,-0.009991,0.000686,-0.094359,0.111011,0.032607,-0.066958,0.165192,-0.666769,-0.026133,0.009991,0.499314,0.001545,0.003289,2.001308,18.608633,1.105593,17.800905,-0.027568,-0.330239,0.047359,-0.001545,-0.003289,-0.001308,-0.005843,-0.004253,-0.001477,-0.000014,-0.010013,0.001109,0.000004,-0.000005,-0.000034,-0.000000,-0.000002,0.000011
1770960595.885802,-0.675482,-0.628351,-0.628729,0.722566,-1.146779,-0.675065,0.000039,0.000032,0.000411,0.000000,0.000098,-0.000377,0.001930,-0.010000,-0.000216,-0.049523,0.073026,0.043771,-0.069250,-0.331793,-0.554364,-0.001930,0.010000,0.500216,-0.004968,-0.004860,2.000117,-10.679301,-12.245613,20.058222,0.421757,-1.435241,-0.674489,0.004968,0.004860,-0.000117,0.013368,0.003761,0.000024,0.000004,-0.009989,-0.000450,0.000039,0.000032,0.000410,0.000000,0.000098,-0.000377
1770960654.985783,-0.329864,0.345579,-0.754077,-0.251327,-0.486950,-0.204251,-0.000003,-0.000004,0.000095,-0.000000,0.000003,0.000047,0.022788,0.009986,0.001613,-0.102184,0.084563,0.059680,-0.016455,-0.226545,-0.604999,-0.022788,-0.009986,0.498387,-0.003788,0.001797,1.999290,3.136314,2.473209,25.113632,-0.082378,-1.263727,0.137139,0.003788,-0.001797,0.000710,0.004938,-0.006786,0.000506,0.000032,0.009900,0.003448,-0.000003,-0.000004,0.000095,-0.000000,0.000003,0.000047
1770960745.685804,-0.486978,0.219576,0.695349,-0.031416,-1.460839,0.031477,0.000031,0.000336,-0.004198,0.000000,-0.000001,-0.000061,-0.003230,0.009983,-0.000305,-0.063663,0.034097,0.070669,-0.045871,0.263687,-0.697747,0.003230,-0.009983,0.500305,0.006269,0.001201,2.000296,17.817853,0.306917,-18.797063,0.005077,1.603891,0.001970,-0.006269,-0.001201,-0.000296,-0.012144,0.003903,-0.000187,-0.000006,0.009971,-0.000642,0.000031,0.000335,-0.004194,0.000000,-0.000001,-0.000061
1770960842.985742,0.172793,-0.282661,-0.613291,-0.078540,-0.078548,0.690536,-0.000005,-0.000082,0.000680,-0.000000,0.000008,0.000615,0.037042,-0.009999,-0.001724,-0.099567,0.113395,-0.034536,-0.041854,-0.288989,-0.577684,-0.037042,0.009999,0.501724,-0.005919,0.000067,1.999405,-15.868119,-9.978040,17.597974,0.332399,-1.485862,-0.529719,0.005919,-0.000067,0.000595,0.010298,-0.005828,0.000482,0.000034,-0.009855,-0.003813,-0.000005,-0.000082,0.000679,-0.000000,0.000008,0.000614
1770960902.085792,0.534053,0.392718,-0.486845,-0.471239,-1.445111,-0.329906,0.000018,-0.000019,-0.000102,-0.000000,-0.000021,0.000039,0.093289,0.009995,0.005278,-0.165539,0.154896,-0.024874,0.063476,-0.189358,-0.616307,-0.093289,-0.009995,0.494722,-0.007770,0.008702,1.997387,24.561124,-6.829588,3.173247,0.217631,0.661842,-0.358612,0.007770,-0.008702,0.002613,0.005434,-0.022813,0.000433,0.000105,0.008959,0.011429,0.000018,-0.000019,-0.000102,-0.000000,-0.000021,0.000039
1770960987.185783,0.125447,0.281515,0.656400,-0.471239,-0.564886,-0.498564,0.000217,0.001229,-0.012374,-0.000000,-0.000601,-0.004091,0.062684,0.009987,0.002882,-0.151747,0.141742,0.067239,-0.039813,0.263587,-0.697118,-0.062684,-0.009987,0.497118,0.005220,0.001037,2.000304,16.905425,-18.973962,2.217505,0.638825,0.478240,-1.021509,-0.005220,-0.001037,-0.000304,-0.010158,0.003159,-0.000004,0.000057,0.009596,0.006372,0.000217,0.001227,-0.012362,-0.000000,-0.000600,-0.004087
1770961017.185798,-0.361425,-0.079499,0.653247,-0.329867,-0.329841,-0.593923,0.000141,0.000959,-0.009220,0.000000,-0.000027,-0.002980,0.010681,0.002030,-0.022174,-0.076417,0.074602,0.054622,-0.052057,0.272486,-0.701783,-0.010681,-0.002030,0.522174,0.014729,-0.012728,1.996041,13.428606,-13.981719,15.814401,0.491878,-0.406336,-0.776136,-0.014729,0.012728,0.003959,-0.012816,0.036675,0.004373,-0.000090,0.002501,-0.044279,0.000141,0.000958,-0.009211,0.000000,-0.000027,-0.002977
1770961047.285805,0.266953,-0.000339,0.411353,0.172788,-0.031418,0.518802,0.000083,0.000339,-0.002946,0.000000,0.000002,-0.000439,0.065844,-0.009213,0.019364,-0.144865,0.155239,0.038868,-0.068001,0.219437,-0.681763,-0.065844,0.009213,0.480636,0.001527,0.010332,1.998393,7.891584,8.122865,22.684243,-0.280242,-0.978353,0.455877,-0.001527,-0.010332,0.001607,-0.012263,-0.016955,0.000378,-0.000356,-0.011729,0.037998,0.000082,0.000339,-0.002943,0.000000,0.000002,-0.000438
1770961077.285827,0.235670,0.141346,0.283462,0.408407,-1.507928,-0.550017,-0.000050,0.000026,-0.000719,0.000000,-0.000036,0.000238,0.053649,0.008975,-0.002324,-0.142685,0.131705,0.066260,-0.037123,0.263238,-0.696564,-0.053649,-0.008975,0.502324,-0.003073,-0.000887,2.004306,23.075382,-8.024497,-8.519615,0.256530,1.239845,-0.421010,0.003073,0.000887,-0.004306,0.006195,-0.001167,-0.004427,-0.000042,0.009202,-0.004156,-0.000050,0.000026,-0.000718,0.000000,-0.000036,0.000238
1770961128.085796,-0.424117,-0.157091,-0.109751,-0.125664,-0.612612,-0.738285,0.000002,0.000011,-0.000205,-0.000000,0.000002,0.000011,0.011982,-0.009991,-0.004636,-0.068309,0.090153,0.037959,-0.070018,0.157554,-0.665375,-0.011982,0.009991,0.504636,0.005915,-0.007242,2.000831,6.703406,-4.496513,23.952073,0.160947,-1.067543,-0.263698,-0.005915,0.007242,-0.000831,-0.003341,0.018388,-0.000643,0.000092,-0.009869,-0.009381,0.000002,0.000011,-0.000205,-0.000000,0.000002,0.000010
1770961158.185824,-0.424093,-0.486998,0.330901,0.251327,-0.958152,0.581264,-0.000022,0.000051,-0.001033,0.000000,-0.000034,-0.000069,0.005933,-0.000817,-0.002981,-0.069757,0.070195,0.057916,-0.058445,0.158178,-0.665105,-0.005933,0.000817,0.502981,0.000558,-0.007564,1.999516,15.875904,9.670883,18.339359,-0.323707,-0.423102,0.518705,-0.000558,0.007564,0.000484,0.006308,0.013774,0.000570,0.000005,-0.000781,-0.005961,-0.000022,0.000051,-0.001032,0.000000,-0.000034,-0.000069
1770961234.485789,0.549788,-0.502648,-0.283121,-0.345575,-0.816849,0.204030,-0.000010,-0.000007,0.000377,-0.000000,0.000035,0.000173,0.059414,-0.009987,-0.002292,-0.122425,0.134029,-0.053292,-0.011641,-0.269347,-0.586611,-0.059414,0.009987,0.502292,-0.006749,0.002662,1.999467,0.915915,7.452315,23.922886,-0.249165,-1.293386,0.413001,0.006749,-0.002662,0.000533,0.009253,-0.011171,-0.000038,0.000046,-0.009687,-0.005164,-0.000010,-0.000007,0.000377,-0.000000,0.000035,0.000173
1770961265.385783,-0.157087,0.267053,-0.581396,0.282743,-0.314164,0.204349,0.000008,-0.000017,0.000201,0.000000,0.000005,-0.000145,0.028253,0.009990,-0.007163,-0.107133,0.088336,0.057376,0.019559,-0.217366,-0.607590,-0.028253,-0.009990,0.507163,-0.004025,-0.011198,2.004140,0.796822,-1.341858,25.322113,0.043345,-1.368354,-0.070396,0.004025,0.011198,-0.004140,0.017854,0.015768,-0.003870,-0.000143,0.010380,-0.014024,0.000008,-0.000017,0.000201,0.000000,0.000005,-0.000145
1770961295.385830,-0.738284,-0.062791,-0.440366,0.329867,-0.408429,0.440134,0.000010,-0.000041,0.000543,0.000000,0.000022,-0.000311,0.002751,-0.001543,-0.007284,-0.058963,0.063244,0.055573,-0.060093,-0.228686,-0.604630,-0.002751,0.001543,0.507284,0.006443,-0.011402,1.997064,0.127935,-4.502107,25.409956,0.148245,-1.374391,-0.235720,-0.006443,0.011402,0.002936,-0.000189,0.026158,0.003005,0.000022,-0.001501,-0.014558,0.000010,-0.000041,0.000543,0.000000,0.000022,-0.000311
1770961365.985761,-0.172739,0.738299,-0.486306,0.502655,-0.958080,-0.283168,-0.000049,-0.000025,-0.000641,0.000000,-0.000105,0.000424,0.015113,0.009997,0.000863,-0.095385,0.077502,0.067958,-0.039074,0.155811,-0.664675,-0.015113,-0.009997,0.499137,0.002683,0.000320,1.999612,23.494026,-3.194452,9.649775,0.111996,0.269020,-0.175322,-0.002683,-0.000320,0.000388,-0.005009,0.001997,0.000468,0.000017,0.009960,0.001875,-0.000049,-0.000025,-0.000640,0.000000,-0.000105,0.000424
1770961432.485835,-0.204130,-0.565254,0.013644,-0.644026,-0.298609,-0.127808,-0.000074,-0.000233,0.002063,-0.000000,0.000157,0.002144,0.031767,-0.009990,-0.001166,-0.096062,0.111551,-0.016921,-0.054121,-0.218931,-0.607412,-0.031767,0.009990,0.501166,-0.001324,0.002035,2.000861,-2.856930,9.348033,23.921092,-0.312690,-1.376244,0.506603,0.001324,-0.002035,-0.000861,0.000376,-0.004807,-0.001009,0.000023,-0.009901,-0.002645,-0.000074,-0.000233,0.002061,-0.000000,0.000157,0.002142
1770961494.185807,0.722545,-0.502635,-0.597035,0.486947,-0.031428,-0.596462,0.000021,-0.000020,0.000133,0.000000,0.000012,-0.000440,0.032498,-0.009986,-0.001480,-0.091984,0.107058,-0.034497,-0.042541,-0.330649,-0.554909,-0.032498,0.009986,0.501480,-0.003627,-0.001215,1.999805,-21.880547,3.004166,12.895853,-0.087774,-1.437139,0.163960,0.003627,0.001215,0.000195,0.007519,-0.001363,0.000226,0.000030,-0.009875,-0.003280,0.000021,-0.000020,0.000133,0.000000,0.000012,-0.000440
1770961602.885801,-0.094457,0.627646,0.463253,-0.628319,-0.658968,-0.593642,0.000210,0.000673,-0.007722,-0.000000,-0.000766,-0.003260,0.042249,0.009984,0.002069,-0.130873,0.119263,0.067629,-0.040866,0.259527,-0.695935,-0.042249,-0.009984,0.497931,0.005216,0.003344,1.999998,11.020074,-22.846975,-2.604924,0.773168,0.524110,-1.243633,-0.005216,-0.003344,0.000002,-0.012347,-0.000896,0.000087,0.000041,0.009790,0.004551,0.000209,0.000672,-0.007714,-0.000000,-0.000765,-0.003257
1770961708.085800,-0.392711,-0.581111,-0.629195,-0.031416,-0.235618,0.533839,0.000012,-0.000084,0.000876,0.000000,-0.000001,0.000231,0.030166,-0.009998,-0.001594,-0.089347,0.104279,-0.030522,-0.044262,-0.335098,-0.552229,-0.030166,0.009998,0.501594,-0.005241,-0.003624,2.000104,-19.172756,-9.382368,13.962054,0.328069,-1.410372,-0.526157,0.005241,0.003624,-0.000104,0.012663,0.001312,0.000063,0.000032,-0.009888,-0.003485,0.000012,-0.000083,0.000875,0.000000,-0.000001,0.000231
1770961811.285778,0.439823,0.408322,0.504230,-0.015708,-1.413717,0.361552,-0.000000,0.000085,-0.001576,0.000000,0.000000,-0.000269,0.084293,0.009999,0.003933,-0.165954,0.156848,0.049728,0.021599,0.165517,-0.665755,-0.084293,-0.009999,0.496067,0.002676,0.005635,1.999570,15.828801,7.291965,-18.476550,-0.249723,1.548965,0.406987,-0.002676,-0.005635,0.000430,-0.010057,-0.007375,-0.000092,0.000078,0.009292,0.008671,-0.000000,0.000085,-0.001574,0.000000,0.000000,-0.000268
1770961841.285826,0.486967,-0.047151,-0.156552,0.534071,-0.691082,0.361013,-0.000020,0.000027,-0.000527,0.000000,-0.000068,0.000270,0.065198,-0.008635,-0.007824,-0.135723,0.147938,-0.027692,-0.051943,0.108662,-0.656260,-0.065198,0.008635,0.507824,0.011513,0.000452,1.989453,12.578409,3.029371,22.485255,-0.130287,-0.801786,0.190027,-0.011513,-0.000452,0.010547,-0.020630,0.009701,0.011014,0.000135,-0.007590,-0.016161,-0.000020,0.000027,-0.000527,0.000000,-0.000068,0.000270
1770961871.385751,0.439823,0.046561,0.648664,0.644026,-0.219743,-0.145314,0.000000,0.000562,-0.004637,0.000000,-0.000169,0.003943,0.081976,0.007444,0.006174,-0.163765,0.155974,0.049680,0.004790,0.168133,-0.665871,-0.081976,-0.007444,0.493826,-0.002474,0.002499,2.004328,18.405931,9.044231,15.363178,-0.307615,-0.220516,0.495798,0.002474,-0.002499,-0.004328,0.001953,-0.006361,-0.004875,0.000092,0.006401,0.012902,0.000000,0.000562,-0.004633,0.000000,-0.000168,0.003939
1770961901.385759,-0.738296,0.502662,-0.297880,-0.235619,-0.879624,-0.141253,0.000022,-0.000008,-0.000571,-0.000000,-0.000022,-0.000119,-0.014574,0.002847,-0.036769,0.038820,-0.046062,0.057308,-0.051670,0.173426,-0.669111,0.014574,-0.002847,0.536769,0.017930,-0.024923,1.998484,22.318141,-4.640322,11.621364,0.158910,0.096047,-0.254696,-0.017930,0.024923,0.001516,-0.005318,0.061127,0.000639,-0.000209,0.001773,-0.073498,0.000022,-0.000008,-0.000570,-0.000000,-0.000022,-0.000118
1770961931.385776,-0.047115,0.313984,0.065049,0.109956,-0.471254,0.643979,-0.000009,0.000175,-0.002217,0.000000,0.000015,0.000048,0.040360,0.008356,0.018349,-0.128641,0.117683,0.069033,-0.045461,0.215298,-0.680718,-0.040360,-0.008356,0.481651,-0.001148,0.001447,1.999459,14.297357,13.168353,16.615992,-0.450388,-0.432603,0.723892,0.001148,-0.001447,0.000541,0.000697,-0.003644,0.000388,0.000306,0.006861,0.036968,-0.000009,0.000175,-0.002215,0.000000,0.000015,0.000048
1770962015.985762,0.675440,-0.031401,-0.487053,0.392699,-0.031419,-0.329640,0.000002,-0.000015,0.000106,0.000000,0.000003,-0.000227,0.054353,-0.009983,-0.002565,-0.118059,0.130187,-0.047268,-0.027858,-0.258794,-0.591467,-0.054353,0.009983,0.502565,-0.004281,-0.000114,1.999755,-11.119630,0.294902,23.277546,-0.006527,-1.633891,0.015177,0.004281,0.000114,0.000245,0.007603,-0.003933,0.000107,0.000051,-0.009680,-0.005659,0.000002,-0.000015,0.000106,0.000000,0.000003,-0.000227
1770962087.685766,-0.769598,0.455420,0.426203,0.675442,-1.319247,0.549842,-0.000092,0.000111,-0.002088,0.000000,-0.000222,-0.000063,-0.041184,0.009992,-0.003445,0.074974,-0.094055,0.084071,-0.061990,0.061349,-0.648866,0.041184,-0.009992,0.503445,0.007101,-0.011292,1.998335,9.859963,19.709047,-11.481625,-0.690108,0.980220,1.108941,-0.007101,0.011292,0.001665,-0.001527,0.026654,0.000582,-0.000069,0.009691,-0.007287,-0.000092,0.000110,-0.002086,0.000000,-0.000222,-0.000063
1770962147.785800,0.251329,0.689880,0.641029,0.109956,-0.235677,0.407590,-0.000002,0.001271,-0.012710,-0.000000,0.000057,0.000817,0.066003,0.009998,0.007166,-0.153614,0.143225,0.059356,-0.020964,0.204561,-0.676986,-0.066003,-0.009998,0.492834,-0.004804,0.015233,1.998126,21.423488,13.878087,-0.716632,-0.466524,0.770817,0.750397,0.004804,-0.015233,0.001874,-0.005924,-0.031414,-0.000140,0.000143,0.009022,0.014945,-0.000002,0.001269,-0.012698,-0.000000,0.000057,0.000816
1770962177.785807,-0.000084,0.612280,0.145156,-0.267035,-0.376985,-0.737215,0.000084,0.000331,-0.003784,-0.000000,-0.000006,-0.001059,0.043255,0.007256,-0.007069,-0.128740,0.120044,0.059781,-0.037558,0.241169,-0.689658,-0.043255,-0.007256,0.507069,0.002804,0.002072,1.997589,14.931252,-18.505406,10.374352,0.623475,-0.091582,-1.000089,-0.002804,-0.002072,0.002411,-0.006891,-0.001003,0.002418,-0.000102,0.007853,-0.013797,0.000084,0.000330,-0.003780,-0.000000,-0.000006,-0.001058
1770962207.885871,-0.377038,-0.424179,0.362528,-0.282743,-1.068096,-0.109853,0.000046,0.000064,-0.001245,-0.000000,-0.000046,-0.000103,0.019247,-0.002961,-0.010689,-0.088326,0.095483,0.047370,-0.059665,0.231424,-0.687116,-0.019247,0.002961,0.510689,0.009551,-0.004146,1.994180,21.845240,-1.763375,13.642391,0.045821,-0.011070,-0.075967,-0.009551,0.004146,0.005820,-0.012615,0.016440,0.006095,0.000063,-0.002546,-0.021409,0.000046,0.000064,-0.001244,-0.000000,-0.000046,-0.000103
