t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770740227.992206,0.769724,0.722570,0.141745,0.361283,-1.366564,0.282798,-0.000034,-0.000004,-0.000373,0.000000,-0.000029,-0.000054,0.092873,-0.006392,0.024076,-0.167342,0.174103,0.015406,-0.050460,0.151710,-0.661926,-0.092873,0.006392,0.475924,-0.002825,0.017549,1.998768,0.002825,-0.017549,0.001232,-0.011056,-0.033715,-0.001975,-0.000307,-0.010819,0.047303,-0.000034,-0.000004,-0.000373,0.000000,-0.000029,-0.000054
1770740263.892173,0.628369,0.706768,-0.376123,0.251327,-0.251305,-0.157764,-0.000051,0.000090,-0.000869,-0.000000,-0.000022,0.000685,0.077359,-0.009989,-0.004845,-0.146076,0.157544,-0.041991,-0.041457,-0.028267,-0.645499,-0.077359,0.009989,0.504845,0.001127,0.004309,1.996176,-0.001127,-0.004309,0.003824,-0.006172,-0.006718,0.003249,0.000097,-0.009201,-0.010422,-0.000051,0.000090,-0.000868,-0.000000,-0.000022,0.000684
1770740293.892220,0.628330,0.533964,0.410604,-0.125664,-1.005304,-0.675878,-0.000011,0.000106,-0.002197,-0.000000,-0.000006,0.000436,0.098172,0.005747,0.007286,-0.173980,0.167570,0.029846,0.036031,0.103359,-0.651985,-0.098172,-0.005747,0.492714,-0.008510,0.005691,2.003034,0.008510,-0.005691,-0.003034,0.009585,-0.017671,-0.004841,0.000084,0.004287,0.015049,-0.000011,0.000106,-0.002195,-0.000000,-0.000006,0.000435
1770740335.892281,-0.078540,0.093912,0.458639,-0.502655,-0.204212,-0.595202,0.000000,0.000336,-0.003108,-0.000000,0.000009,-0.001700,0.037115,0.009991,-0.008400,-0.121993,0.107626,0.065336,-0.031144,0.222005,-0.683744,-0.037115,-0.009991,0.508400,0.005735,-0.011715,1.999237,-0.005735,0.011715,0.000763,0.001391,0.025978,0.001714,-0.000168,0.010597,-0.016400,0.000000,0.000336,-0.003105,-0.000000,0.000008,-0.001698
1770740365.992259,-0.031497,0.345528,0.142793,-0.644026,-1.005057,-0.628039,0.000081,0.000047,-0.001422,-0.000000,-0.000253,-0.000279,0.054727,0.007889,0.008269,-0.143305,0.134356,0.066680,-0.044291,0.252285,-0.692593,-0.054727,-0.007889,0.491731,0.001367,-0.000193,2.002756,-0.001367,0.000193,-0.002756,-0.002247,0.001777,-0.002642,0.000130,0.006966,0.016927,0.000081,0.000047,-0.001420,-0.000000,-0.000252,-0.000279
1770740396.092155,-0.125692,0.581217,-0.690954,-0.769690,-1.366547,0.345684,0.000028,-0.000022,-0.000196,-0.000000,-0.000046,-0.000109,0.053935,-0.008293,-0.000564,-0.130203,0.140706,0.031524,-0.061963,0.209015,-0.678822,-0.053935,0.008293,0.500564,0.005439,0.002345,1.998744,-0.005439,-0.002345,0.001256,-0.011793,0.001041,0.001215,0.000009,-0.008212,-0.001573,0.000028,-0.000022,-0.000196,-0.000000,-0.000046,-0.000109
1770740436.692168,-0.455519,0.078547,-0.486816,0.769690,-1.240897,-0.722682,-0.000012,-0.000007,-0.000131,0.000000,-0.000032,0.000116,-0.012364,-0.009986,-0.013105,0.045958,0.035984,0.045283,-0.073876,0.106916,-0.655432,0.012364,0.009986,0.513105,0.010488,-0.015115,1.998290,-0.010488,0.015115,0.001710,-0.003448,0.036615,0.001222,0.000261,-0.010299,-0.026056,-0.000012,-0.000007,-0.000131,0.000000,-0.000032,0.000116
1770740466.692207,-0.172785,-0.612608,-0.157060,0.267035,-1.492255,-0.345581,-0.000003,-0.000002,-0.000020,-0.000000,-0.000001,0.000005,0.018861,-0.007499,0.008765,-0.086080,0.098719,0.043105,-0.064760,-0.056448,-0.643871,-0.018861,0.007499,0.491235,-0.001448,0.000584,1.997381,0.001448,-0.000584,0.002619,0.001981,-0.002442,0.002586,-0.000131,-0.007821,0.017368,-0.000003,-0.000002,-0.000020,-0.000000,-0.000001,0.000005
1770740538.992157,-0.361246,-0.000162,0.536665,0.125664,-1.256623,-0.408889,-0.000038,0.000162,-0.002595,-0.000000,-0.000014,0.000482,0.002817,0.009989,-0.000068,-0.076974,0.052683,0.071402,-0.044152,0.279814,-0.704180,-0.002817,-0.009989,0.500068,0.002482,-0.000932,1.999563,-0.002482,0.000932,0.000437,-0.003453,0.004011,0.000483,-0.000001,0.009980,-0.000109,-0.000038,0.000162,-0.002592,-0.000000,-0.000014,0.000481
1770740568.992194,-0.439693,0.297840,0.729928,0.486947,-1.099182,0.533613,-0.000130,0.000611,-0.007362,0.000000,-0.000375,0.000458,-0.010333,0.003460,-0.006371,-0.026449,-0.014357,0.061818,-0.054002,0.288952,-0.707319,0.010333,-0.003460,0.506371,0.005947,-0.002998,2.003002,-0.005947,0.002998,-0.003002,-0.007496,0.010969,-0.003086,-0.000044,0.003325,-0.012763,-0.000129,0.000611,-0.007355,0.000000,-0.000375,0.000457
1770740599.092197,0.659732,0.345540,0.346737,0.000000,-1.178099,0.550113,0.000002,0.000035,-0.001162,-0.000000,0.000002,-0.000334,0.103914,-0.008433,0.049523,-0.180625,0.189032,0.037663,-0.067279,0.199097,-0.675338,-0.103914,0.008433,0.450477,-0.009769,0.032531,1.987303,0.009769,-0.032531,0.012697,-0.010836,-0.067956,0.005575,-0.000834,-0.018643,0.097536,0.000002,0.000035,-0.001161,-0.000000,0.000002,-0.000334
1770740629.092265,-0.439768,0.769548,-0.155880,-0.125664,-0.031416,-0.581833,-0.000055,0.000143,-0.001200,-0.000000,-0.000000,0.000638,0.005664,-0.003493,-0.037289,-0.056546,0.066926,0.038304,-0.052432,0.193025,-0.674693,-0.005664,0.003493,0.537289,0.008373,-0.011349,1.999247,-0.008373,0.011349,0.000753,-0.002770,0.028038,0.000901,0.000260,-0.003067,-0.074522,-0.000055,0.000143,-0.001199,-0.000000,-0.000000,0.000637
1770740659.192189,0.754014,0.628338,-0.408230,0.628319,-1.429383,0.486992,-0.000032,-0.000019,-0.000177,0.000000,-0.000042,-0.000045,0.084632,-0.003739,0.025640,-0.162343,0.166204,0.030586,-0.046952,0.148132,-0.661620,-0.084632,0.003739,0.474360,-0.008203,0.016541,1.997098,0.008203,-0.016541,0.002902,-0.000527,-0.036998,-0.000231,-0.000191,-0.008052,0.050729,-0.000031,-0.000019,-0.000177,0.000000,-0.000042,-0.000045
1770740724.892192,-0.486968,-0.219784,-0.283820,0.078540,-0.094258,-0.721817,0.000021,-0.000128,0.001077,-0.000000,0.000010,-0.000750,0.014955,-0.009980,-0.002657,-0.072436,0.091458,0.032526,-0.064617,-0.204623,-0.612465,-0.014955,0.009980,0.502657,0.000861,-0.006945,2.001706,-0.000861,0.006945,-0.001706,0.005194,0.013012,-0.001458,0.000053,-0.009890,-0.005457,0.000021,-0.000128,0.001075,-0.000000,0.000010,-0.000749
1770740805.192287,0.455663,0.298104,0.365814,0.408407,-0.785105,0.077116,-0.000132,0.000347,-0.004531,0.000000,-0.000293,0.001423,0.081293,0.009997,0.004067,-0.165669,0.155818,0.055535,0.009094,0.198601,-0.674926,-0.081293,-0.009997,0.495933,-0.001727,0.006832,1.998927,0.001727,-0.006832,0.001073,-0.003451,-0.013693,-0.000005,0.000081,0.009294,0.008909,-0.000132,0.000347,-0.004526,0.000000,-0.000293,0.001422
1770740835.292236,0.157060,-0.125803,0.456585,0.534071,-0.109917,-0.708234,0.000020,0.000139,-0.001054,0.000000,-0.000039,0.001375,0.052381,-0.002062,-0.010506,-0.129644,0.133484,0.037741,-0.049347,0.192685,-0.674449,-0.052381,0.002062,0.510506,0.008556,-0.002818,1.996054,-0.008556,0.002818,0.003946,-0.012172,0.013041,0.004606,0.000043,-0.000958,-0.021070,0.000019,0.000139,-0.001053,0.000000,-0.000039,0.001374
1770740884.592180,-0.455523,0.267041,-0.722781,-0.581195,-0.612647,0.062636,-0.000008,-0.000005,0.000215,-0.000000,0.000037,0.000196,0.022910,-0.009993,-0.004125,-0.085570,0.103339,0.029244,-0.064900,-0.060346,-0.643037,-0.022910,0.009993,0.504125,0.005930,-0.007044,2.000498,-0.005930,0.007044,-0.000498,-0.003571,0.018054,-0.000119,0.000082,-0.009791,-0.008469,-0.000008,-0.000005,0.000215,-0.000000,0.000037,0.000195
1770740941.092165,-0.377018,0.141377,-0.094066,-0.753982,-1.539342,-0.691225,0.000027,-0.000005,-0.000182,-0.000000,-0.000039,0.000075,0.030880,0.009990,0.001778,-0.117228,0.102724,0.067796,-0.037503,0.224163,-0.683716,-0.030880,-0.009990,0.498222,-0.000171,-0.001347,1.999573,0.000171,0.001347,0.000427,0.001590,0.002186,0.000478,0.000035,0.009865,0.003858,0.000027,-0.000005,-0.000182,-0.000000,-0.000039,0.000075
1770740998.992204,0.534077,-0.455526,-0.125581,0.282743,-1.130969,0.612636,-0.000006,-0.000005,-0.000083,0.000000,-0.000005,-0.000025,0.063722,-0.009999,-0.001304,-0.133352,0.145337,-0.036475,-0.044827,-0.101629,-0.637345,-0.063722,0.009999,0.501304,-0.002265,0.005647,2.000478,0.002265,-0.005647,-0.000478,-0.001449,-0.012014,-0.001259,0.000026,-0.009803,-0.003235,-0.000006,-0.000005,-0.000083,0.000000,-0.000005,-0.000025
1770741028.992215,0.345552,-0.659714,0.125339,0.753982,-1.005368,-0.659515,0.000023,-0.000021,0.000325,0.000000,0.000058,-0.000220,0.034864,-0.005379,-0.009816,-0.103984,0.111721,0.023963,-0.047361,-0.137719,-0.631169,-0.034864,0.005379,0.509816,0.001675,-0.006887,1.999618,-0.001675,0.006887,0.000382,0.003793,0.013621,0.000877,0.000105,-0.004687,-0.019788,0.000023,-0.000021,0.000325,0.000000,0.000058,-0.000220
1770741059.092245,0.047124,-0.031418,-0.738289,-0.267035,-1.052434,-0.031419,-0.000001,0.000002,0.000015,-0.000000,0.000001,0.000003,0.046654,-0.003811,0.001575,-0.119118,0.123811,0.019332,-0.038905,-0.163106,-0.624378,-0.046654,0.003811,0.498425,-0.001968,-0.000535,2.002426,0.001968,0.000535,-0.002426,0.003974,-0.000828,-0.002450,-0.000012,-0.003950,0.002966,-0.000001,0.000002,0.000015,-0.000000,0.000001,0.000003
1770741089.192172,0.628313,0.062517,0.270744,-0.062832,-0.502655,-0.329791,0.000006,0.000315,-0.003709,0.000000,-0.000000,-0.000076,0.093860,0.008445,0.015947,-0.169718,0.160575,0.022516,0.050129,-0.120522,-0.633027,-0.093860,-0.008445,0.484053,-0.012707,0.012299,1.997531,0.012707,-0.012299,0.002469,0.011057,-0.033639,-0.000783,0.000269,0.005414,0.032511,0.000006,0.000315,-0.003705,0.000000,-0.000000,-0.000076
1770741133.892158,-0.785231,-0.063623,0.605466,0.738274,-0.800082,0.625300,-0.000167,0.000791,-0.008563,0.000000,-0.001024,0.003018,-0.040184,0.009995,-0.019083,0.079279,-0.097014,0.078794,-0.055515,0.107196,-0.654661,0.040184,-0.009995,0.519083,0.013375,-0.023300,1.998409,-0.013375,0.023300,0.001591,-0.000092,0.053698,-0.000567,-0.000381,0.008445,-0.038496,-0.000167,0.000790,-0.008554,0.000000,-0.001023,0.003015
1770741163.892194,-0.738228,-0.267142,0.205701,0.738274,-0.738008,0.658986,-0.000047,0.000106,-0.001498,0.000000,-0.000266,0.000748,-0.021844,-0.004868,0.004727,0.054294,-0.031861,0.061998,-0.076004,0.013271,-0.646654,0.021844,0.004868,0.495273,0.008816,-0.004374,1.996438,-0.008816,0.004374,0.003562,-0.011361,0.016133,0.003152,-0.000046,-0.004656,0.009548,-0.000047,0.000106,-0.001496,0.000000,-0.000266,0.000747
1770741196.192170,0.565463,-0.392631,0.030701,0.722566,-0.392776,0.597543,0.000023,-0.000068,0.000715,-0.000000,0.000077,-0.000640,0.059452,-0.009978,0.021062,-0.130502,0.142828,-0.032645,-0.047992,-0.176123,-0.621403,-0.059452,0.009978,0.478938,-0.007313,0.021360,1.995905,0.007313,-0.021360,0.004095,-0.006740,-0.044768,0.001367,-0.000419,-0.012451,0.041413,0.000023,-0.000068,0.000714,-0.000000,0.000077,-0.000640
1770741226.192207,0.109960,-0.329860,-0.219855,0.157080,-1.350884,-0.455561,-0.000004,-0.000008,-0.000057,-0.000000,-0.000001,0.000031,0.042017,0.009206,-0.002038,-0.124774,0.111250,0.053515,0.018116,-0.093457,-0.638730,-0.042017,-0.009206,0.502038,-0.007222,0.002938,2.000795,0.007222,-0.002938,-0.000795,0.009816,-0.012042,-0.001391,-0.000037,0.009360,-0.003683,-0.000004,-0.000008,-0.000057,-0.000000,-0.000001,0.000031
1770741299.592172,0.157100,-0.722553,-0.346342,-0.361283,-0.785465,-0.031707,-0.000020,-0.000013,0.000766,-0.000000,0.000066,0.000291,0.041002,-0.009991,-0.002041,-0.101951,0.115944,-0.042345,-0.035435,-0.309470,-0.566799,-0.041002,0.009991,0.502041,-0.003199,-0.000484,1.999970,0.003199,0.000484,0.000030,0.006068,-0.002230,-0.000001,0.000041,-0.009806,-0.004483,-0.000020,-0.000013,0.000766,-0.000000,0.000066,0.000291
1770741336.092196,0.094249,-0.753980,0.691130,0.738274,-0.015708,-0.109957,-0.000002,-0.000002,0.000020,0.000000,0.000000,0.000001,0.043648,0.009987,0.001740,-0.121909,0.106981,0.043515,0.039035,-0.256479,-0.592663,-0.043648,-0.009987,0.498260,-0.006496,-0.001985,1.999556,0.006496,0.001985,0.000444,0.013301,-0.002730,0.000192,0.000035,0.009816,0.003908,-0.000002,-0.000002,0.000020,0.000000,0.000000,0.000001
1770741366.092207,-0.172777,-0.753985,-0.345611,-0.738274,-1.570803,0.486931,-0.000011,0.000003,0.000036,-0.000000,0.000006,0.000016,0.054945,-0.000762,0.002705,-0.124551,0.125690,-0.030322,0.025195,-0.264085,-0.588984,-0.054945,0.000762,0.497295,-0.001764,0.004719,2.000303,0.001764,-0.004719,-0.000303,-0.001400,-0.009936,-0.000850,-0.000004,-0.001057,0.005355,-0.000011,0.000003,0.000036,-0.000000,0.000006,0.000016
1770741447.292189,-0.047121,-0.188505,0.141987,0.015708,-1.021018,-0.251421,-0.000003,0.000010,-0.000616,0.000000,0.000000,0.000093,0.038615,0.009998,0.001825,-0.124236,0.111610,0.063373,-0.032227,0.182967,-0.671189,-0.038615,-0.009998,0.498175,0.004321,0.001087,2.000181,-0.004321,-0.001087,-0.000181,-0.008623,0.002219,-0.000009,0.000036,0.009840,0.004028,-0.000003,0.000010,-0.000615,0.000000,0.000000,0.000093
1770741477.392159,-0.172803,0.659753,-0.549708,-0.361283,-1.507954,-0.329903,0.000015,-0.000019,-0.000071,-0.000000,-0.000011,0.000036,0.037843,0.006924,0.000966,-0.122342,0.113783,0.061382,-0.041798,0.215714,-0.680036,-0.037843,-0.006924,0.499034,0.003710,0.001123,2.004945,-0.003710,-0.001123,-0.004945,-0.007615,0.001761,-0.004824,0.000013,0.006839,0.002191,0.000015,-0.000019,-0.000071,-0.000000,-0.000011,0.000036
1770741522.592238,-0.015816,0.219486,0.555338,-0.329867,-0.895141,-0.234824,0.000108,0.000425,-0.005559,0.000000,-0.000213,-0.000796,0.050370,0.009989,0.003915,-0.141406,0.129975,0.070391,-0.043047,0.283294,-0.705152,-0.050370,-0.009989,0.496085,0.000692,0.003607,1.999454,-0.000692,-0.003607,0.000546,-0.004640,-0.005702,0.000305,0.000078,0.009572,0.008314,0.000108,0.000425,-0.005553,0.000000,-0.000213,-0.000795
1770741621.792188,0.424091,-0.785388,-0.189094,0.329867,-0.801138,0.612655,0.000024,-0.000010,0.000599,0.000000,0.000032,-0.000044,0.035965,-0.009981,-0.001904,-0.098410,0.112158,-0.030728,-0.044163,-0.284034,-0.580085,-0.035965,0.009981,0.501904,-0.004966,-0.003660,2.000016,0.004966,0.003660,-0.000016,0.012216,0.001632,0.000165,0.000038,-0.009828,-0.004161,0.000024,-0.000010,0.000598,0.000000,0.000032,-0.000044
1770741721.092241,0.267285,0.595841,0.670668,0.706858,-0.894302,-0.098365,-0.000250,0.001061,-0.010933,0.000000,-0.001052,0.004117,0.053588,0.009993,0.002595,-0.142000,0.131174,0.065114,-0.035814,0.241185,-0.689080,-0.053588,-0.009993,0.497405,0.003605,0.003176,2.000193,-0.003605,-0.003176,-0.000193,-0.009360,-0.002131,-0.000214,0.000052,0.009691,0.005712,-0.000249,0.001060,-0.010922,0.000000,-0.001051,0.004113
1770741751.192170,-0.329957,0.628025,0.506894,-0.157080,-0.926718,0.299298,0.000090,0.000293,-0.004240,-0.000000,-0.000052,-0.000846,0.016153,0.007691,-0.014986,-0.093407,0.080474,0.063751,-0.042614,0.272912,-0.701302,-0.016153,-0.007691,0.514986,0.009533,-0.008284,2.000348,-0.009533,0.008284,-0.000348,-0.008428,0.023787,0.000102,-0.000230,0.008166,-0.029814,0.000090,0.000293,-0.004235,-0.000000,-0.000052,-0.000846
1770741793.292197,-0.376998,-0.282810,0.173735,-0.125664,-0.628320,-0.518346,0.000007,0.000067,-0.000948,0.000000,0.000002,-0.000017,0.014270,-0.009989,-0.001533,-0.073744,0.096051,0.037299,-0.071965,0.205470,-0.679342,-0.014270,0.009989,0.501533,0.008116,-0.001861,1.997563,-0.008116,0.001861,0.002437,-0.012455,0.011023,0.002467,0.000031,-0.009934,-0.003205,0.000007,0.000067,-0.000947,0.000000,0.000002,-0.000017
1770741823.292218,-0.424078,0.172612,0.488532,-0.644026,-0.157085,-0.391791,-0.000037,0.000175,-0.001585,-0.000000,0.000006,-0.000908,0.004591,0.006252,-0.004217,-0.075708,0.058732,0.067471,-0.047649,0.241200,-0.688692,-0.004591,-0.006252,0.504217,0.000089,-0.007149,2.005288,-0.000089,0.007149,-0.005288,0.006712,0.012616,-0.005267,-0.000053,0.006284,-0.008396,-0.000037,0.000175,-0.001583,-0.000000,0.000006,-0.000908
1770741853.392211,0.722592,0.266422,0.429717,-0.251327,-0.157121,-0.375425,-0.000026,0.000613,-0.005602,0.000000,0.000041,-0.001566,0.100422,-0.009361,0.035780,-0.173013,0.182023,-0.015031,-0.054525,0.133229,-0.658483,-0.100422,0.009361,0.464220,-0.009864,0.026556,1.992002,0.009864,-0.026556,0.007998,-0.006208,-0.056778,0.002251,-0.000669,-0.016472,0.070188,-0.000026,0.000612,-0.005596,0.000000,0.000041,-0.001565
1770741883.392272,-0.408400,0.109970,-0.565436,0.282743,-1.492252,0.125679,-0.000007,-0.000015,-0.000051,0.000000,-0.000005,-0.000015,0.001715,0.001028,-0.034976,-0.053767,0.050992,0.050430,-0.047462,0.153958,-0.664779,-0.001715,-0.001028,0.534976,0.007995,-0.016061,1.997657,-0.007995,0.016061,0.002343,0.002620,0.035746,0.002399,-0.000072,0.001147,-0.069879,-0.000007,-0.000015,-0.000051,0.000000,-0.000005,-0.000015
1770741913.492188,-0.596909,0.565545,-0.785123,-0.062832,-1.162389,0.691329,0.000006,-0.000059,-0.000275,-0.000000,-0.000000,-0.000179,0.001408,-0.000764,-0.004090,-0.058962,0.061121,0.057763,-0.059966,0.148859,-0.662586,-0.001408,0.000764,0.504090,0.004588,-0.008887,2.002634,-0.004588,0.008887,-0.002634,0.000551,0.019979,-0.002603,0.000006,-0.000751,-0.008173,0.000006,-0.000059,-0.000275,-0.000000,-0.000000,-0.000179
1770741961.692193,-0.534203,0.031036,0.444475,-0.329867,-0.848004,0.630186,0.000132,0.000380,-0.004652,-0.000000,-0.000226,-0.001867,0.001006,0.009982,-0.000092,-0.073563,0.046656,0.071931,-0.044041,0.253321,-0.693929,-0.001006,-0.009982,0.500092,0.001195,-0.003525,1.999998,-0.001195,0.003525,0.000002,0.001283,0.007325,-0.000004,-0.000002,0.009972,-0.000174,0.000132,0.000380,-0.004647,-0.000000,-0.000226,-0.001865
1770741991.692228,-0.047085,0.314167,0.016282,0.471239,-1.083766,0.675479,-0.000039,-0.000008,-0.000574,0.000000,-0.000084,-0.000036,0.029737,0.005923,0.013169,-0.116513,0.108347,0.068246,-0.053119,0.271290,-0.700377,-0.029737,-0.005923,0.486831,-0.002037,0.007556,2.000768,0.002037,-0.007556,-0.000768,-0.003469,-0.015219,-0.001200,0.000156,0.005132,0.026475,-0.000039,-0.000008,-0.000573,0.000000,-0.000084,-0.000036
1770742065.892205,0.109951,-0.361288,-0.596932,0.565487,-1.350890,0.078543,0.000005,0.000005,0.000030,0.000000,0.000005,-0.000003,0.024647,-0.009986,-0.001267,-0.089718,0.105631,0.025963,-0.061503,-0.118193,-0.634949,-0.024647,0.009986,0.501267,-0.002448,-0.000244,2.000096,0.002448,0.000244,-0.000096,0.004525,-0.001921,-0.000098,0.000025,-0.009910,-0.002777,0.000005,0.000005,0.000030,0.000000,0.000005,-0.000003
1770742095.892215,-0.596877,0.628349,-0.596759,0.455531,-1.413689,0.298488,-0.000026,-0.000031,-0.000143,-0.000000,-0.000028,-0.000037,-0.018363,0.008629,-0.014670,0.013099,-0.058499,0.075210,-0.049052,0.069616,-0.649007,0.018363,-0.008629,0.514670,0.000255,-0.016800,2.004772,-0.000255,0.016800,-0.004772,0.016038,0.029373,-0.005446,-0.000253,0.008081,-0.029463,-0.000026,-0.000031,-0.000143,-0.000000,-0.000028,-0.000037
1770742125.892227,0.612604,0.377003,0.078828,-0.141372,-1.256632,-0.267095,0.000007,-0.000012,-0.000288,-0.000000,-0.000005,0.000059,0.100052,0.007627,0.042782,-0.178696,0.171803,0.041472,0.026379,0.046152,-0.646424,-0.100052,-0.007627,0.457218,-0.016431,0.027273,1.991502,0.016431,-0.027273,0.008498,0.005467,-0.063914,0.002075,0.000651,-0.000957,0.085810,0.000007,-0.000012,-0.000288,-0.000000,-0.000005,0.000059
1770742155.992217,0.581245,0.596790,-0.186924,0.251327,-0.471220,0.533583,-0.000051,0.000112,-0.001572,0.000000,-0.000019,0.000488,0.084333,0.000615,-0.000440,-0.158890,0.158457,-0.016745,0.020441,0.040513,-0.646495,-0.084333,-0.000615,0.500440,-0.004694,0.011222,1.997282,0.004694,-0.011222,0.002718,-0.002529,-0.024316,0.000671,-0.000001,0.000686,-0.000824,-0.000050,0.000112,-0.001570,0.000000,-0.000018,0.000487
1770742232.692162,0.094244,-0.518381,-0.691654,0.157080,-0.801117,-0.204039,0.000004,0.000019,0.000504,-0.000000,0.000010,-0.000165,0.028919,-0.009989,-0.002127,-0.088890,0.104752,-0.020693,-0.051409,-0.293832,-0.575041,-0.028919,0.009989,0.502127,-0.000637,-0.005948,2.000585,0.000637,0.005948,-0.000585,0.006840,0.009815,-0.000232,0.000042,-0.009852,-0.004537,0.000004,0.000018,0.000503,-0.000000,0.000010,-0.000164
1770742292.192206,-0.706867,0.141373,-0.518197,-0.502655,-0.863912,0.518499,0.000008,-0.000001,-0.000166,-0.000000,-0.000026,-0.000136,0.007548,0.009992,-0.000448,-0.083061,0.060044,0.069344,-0.038918,-0.161417,-0.625583,-0.007548,-0.009992,0.500448,0.001141,-0.005471,1.999593,-0.001141,0.005471,0.000407,0.003249,0.010682,0.000455,-0.000009,0.009988,-0.000820,0.000008,-0.000001,-0.000166,-0.000000,-0.000026,-0.000136
1770742344.592224,0.361212,0.125125,0.365949,-0.204204,-0.172709,0.520925,0.000071,0.000539,-0.004666,0.000000,-0.000079,-0.002562,0.075603,0.009989,0.007254,-0.157848,0.147542,0.045915,0.032234,0.090249,-0.651452,-0.075603,-0.009989,0.492746,-0.004611,0.012282,1.997852,0.004611,-0.012282,0.002148,-0.003469,-0.026069,0.000212,0.000145,0.008855,0.015206,0.000071,0.000539,-0.004661,0.000000,-0.000079,-0.002559
1770742378.592305,-0.675583,0.439450,0.113924,-0.565487,-0.455220,-0.327201,0.000141,0.000373,-0.003969,-0.000000,-0.000311,-0.002666,-0.012148,0.009999,-0.025129,-0.028216,-0.047029,0.067660,-0.039626,0.173497,-0.668724,0.012148,-0.009999,0.525129,0.012613,-0.016607,2.000700,-0.012613,0.016607,-0.000700,-0.005178,0.041332,-0.001150,-0.000502,0.009378,-0.050323,0.000141,0.000372,-0.003965,-0.000000,-0.000311,-0.002664
1770742408.692261,-0.785406,0.141394,-0.502506,-0.188496,-1.178094,0.597007,0.000008,-0.000022,-0.000149,0.000000,-0.000003,-0.000105,-0.008392,-0.004333,-0.001332,-0.014311,0.045255,0.054782,-0.069602,0.138424,-0.661201,0.008392,0.004333,0.501332,0.010841,-0.005557,1.996539,-0.010841,0.005557,0.003461,-0.013674,0.020175,0.003230,0.000012,-0.004351,-0.002625,0.000008,-0.000022,-0.000149,0.000000,-0.000003,-0.000104
1770742445.892320,0.376991,-0.267012,0.109766,0.486947,-0.109956,0.125856,-0.000000,-0.000023,0.000190,0.000000,0.000000,-0.000193,0.058146,-0.009992,0.012304,-0.129739,0.142102,-0.027535,-0.051017,-0.125407,-0.633755,-0.058146,0.009992,0.487696,-0.004319,0.014696,1.996694,0.004319,-0.014696,0.003306,-0.006168,-0.030121,0.001493,-0.000245,-0.011394,0.023960,-0.000000,-0.000023,0.000190,0.000000,0.000000,-0.000193
1770742475.992256,0.314131,0.769651,-0.517688,-0.172788,-0.486929,0.204513,0.000028,0.000039,-0.000675,-0.000000,-0.000018,-0.000309,0.063642,0.004388,0.003284,-0.143461,0.137266,0.035769,0.021434,-0.074944,-0.640261,-0.063642,-0.004388,0.496716,-0.008457,0.007039,2.003732,0.008457,-0.007039,-0.003732,0.008137,-0.020135,-0.005054,0.000029,0.003957,0.006827,0.000028,0.000039,-0.000674,-0.000000,-0.000018,-0.000309
1770742540.792454,-0.439849,0.691095,0.362787,-0.047124,-1.083847,0.188686,0.000026,0.000056,-0.001504,0.000000,-0.000002,-0.000190,0.003710,0.009981,-0.001516,-0.077298,0.053428,0.071390,-0.044458,0.240285,-0.689370,-0.003710,-0.009981,0.501516,0.005338,-0.005756,1.999294,-0.005338,0.005756,0.000706,-0.003815,0.015208,0.000800,-0.000030,0.009982,-0.002992,0.000026,0.000056,-0.001503,0.000000,-0.000002,-0.000190
1770742570.892229,0.502938,0.626709,0.674375,0.644026,-0.674152,-0.557402,-0.000283,0.001610,-0.014641,0.000000,-0.001291,0.007623,0.076430,0.002538,0.030329,-0.162273,0.160431,0.058561,-0.053246,0.224459,-0.683292,-0.076430,-0.002538,0.469671,-0.005734,0.019731,1.995525,0.005734,-0.019731,0.004475,-0.007616,-0.040563,0.001397,0.000154,-0.002099,0.060614,-0.000283,0.001608,-0.014626,0.000000,-0.001289,0.007615
1770742600.992166,-0.455398,0.109556,0.381861,0.644026,-0.831914,0.013565,-0.000133,0.000400,-0.004870,0.000000,-0.000608,0.002143,-0.011612,0.004520,-0.037016,0.020134,-0.040776,0.055439,-0.042622,0.247011,-0.692739,0.011612,-0.004520,0.537016,0.011427,-0.013971,1.992436,-0.011427,0.013971,0.007564,-0.005302,0.035751,0.007165,-0.000334,0.003656,-0.074005,-0.000133,0.000400,-0.004865,0.000000,-0.000607,0.002140
1770742674.492229,-0.298446,-0.455518,-0.204573,-0.157080,-0.722570,-0.314186,-0.000005,-0.000013,0.000370,-0.000000,0.000003,0.000027,0.025881,-0.009985,-0.000835,-0.090695,0.106407,0.021953,-0.059823,-0.160513,-0.625637,-0.025881,0.009985,0.500835,-0.002622,0.000042,2.000016,0.002622,-0.000042,-0.000016,0.004555,-0.002590,-0.000037,0.000017,-0.009929,-0.001927,-0.000005,-0.000013,0.000370,-0.000000,0.000003,0.000027
